file_name,error,cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest02118.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117",846,0.002115,0,0.0,21,0.00021,0.0023250000000000002,3.6316115856170654
BenchmarkTest02128.java,0,"CWE-79,CWE-16",380,0.00095,0,0.0,9,9e-05,0.00104,3.4253926277160645
BenchmarkTest02129.java,0,"CWE-79,CWE-116",386,0.000965,0,0.0,9,9e-05,0.001055,3.643312454223633
BenchmarkTest02139.java,0,"CWE-330,CWE-565,CWE-79",722,0.001805,0,0.0,13,0.00013,0.0019349999999999999,3.5427134037017822
BenchmarkTest02137.java,0,CWE-78,523,0.0013075,0,0.0,5,5e-05,0.0013575,3.772484064102173
BenchmarkTest02138.java,0,"CWE-79,CWE-327,CWE-352,CWE-200",756,0.00189,0,0.0,17,0.00017,0.00206,3.7632670402526855
BenchmarkTest02140.java,0,"CWE-330,CWE-565,CWE-79",730,0.001825,0,0.0,13,0.00013,0.001955,3.801898241043091
BenchmarkTest02133.java,0,"CWE-79,CWE-16",374,0.000935,0,0.0,9,9e-05,0.0010249999999999999,3.888254404067993
BenchmarkTest02149.java,0,CWE-78,598,0.001495,0,0.0,5,5e-05,0.001545,2.9960005283355713
BenchmarkTest02148.java,0,"CWE-78,CWE-117",796,0.00199,0,0.0,9,9e-05,0.00208,3.1562936305999756
BenchmarkTest02143.java,0,"CWE-20,CWE-79,CWE-113",668,0.00167,0,0.0,13,0.00013,0.0018,3.7129909992218018
BenchmarkTest02127.java,0,"CWE-79,CWE-16",378,0.000945,0,0.0,9,9e-05,0.001035,4.1367058753967285
BenchmarkTest02150.java,0,"CWE-78,CWE-20",659,0.0016475,0,0.0,9,9e-05,0.0017375000000000001,3.1088385581970215
BenchmarkTest02130.java,0,"CWE-79,CWE-116",395,0.0009875,0,0.0,9,9e-05,0.0010775000000000001,4.169080018997192
BenchmarkTest02134.java,0,"CWE-79,CWE-16",382,0.000955,0,0.0,9,9e-05,0.001045,4.167475700378418
BenchmarkTest02131.java,0,"CWE-79,CWE-116",395,0.0009875,0,0.0,9,9e-05,0.0010775000000000001,4.216605186462402
BenchmarkTest02147.java,0,"CWE-78,CWE-20,CWE-117",461,0.0011525,0,0.0,13,0.00013,0.0012825,3.5622260570526123
BenchmarkTest02146.java,0,"CWE-78,CWE-117",521,0.0013025,0,0.0,9,9e-05,0.0013925,3.6709916591644287
BenchmarkTest02151.java,0,"CWE-78,CWE-20",636,0.00159,0,0.0,9,9e-05,0.00168,3.1741127967834473
BenchmarkTest02144.java,0,"CWE-20,CWE-113,CWE-117",569,0.0014225,0,0.0,13,0.00013,0.0015524999999999998,3.834017038345337
BenchmarkTest02136.java,0,"CWE-79,CWE-113",402,0.001005,0,0.0,9,9e-05,0.001095,4.273793697357178
BenchmarkTest02141.java,0,"CWE-330,CWE-79,CWE-200",692,0.00173,0,0.0,13,0.00013,0.0018599999999999999,4.205862283706665
BenchmarkTest02135.java,0,"CWE-79,CWE-16",579,0.0014475,0,0.0,9,9e-05,0.0015375,4.317049741744995
BenchmarkTest02142.java,0,"CWE-614,CWE-79",637,0.0015925,0,0.0,9,9e-05,0.0016825,4.203814506530762
BenchmarkTest02152.java,0,"CWE-78,CWE-20,CWE-117",618,0.001545,0,0.0,13,0.00013,0.0016749999999999998,3.213348388671875
BenchmarkTest02145.java,0,"CWE-79,CWE-16",571,0.0014275,0,0.0,9,9e-05,0.0015175,3.938354969024658
BenchmarkTest02156.java,0,"CWE-78,CWE-117",491,0.0012275,0,0.0,9,9e-05,0.0013175,3.121887683868408
BenchmarkTest02153.java,0,"CWE-78,CWE-117",698,0.001745,0,0.0,9,9e-05,0.001835,3.3575611114501953
BenchmarkTest02155.java,0,"CWE-78,CWE-117,CWE-20",519,0.0012975,0,0.0,13,0.00013,0.0014275,3.308624267578125
BenchmarkTest02154.java,0,"CWE-78,CWE-88,CWE-117",513,0.0012825,0,0.0,13,0.00013,0.0014125,3.3575820922851562
BenchmarkTest02157.java,0,"CWE-79,CWE-565,CWE-200,CWE-16",858,0.002145,0,0.0,17,0.00017,0.0023150000000000002,3.325885534286499
BenchmarkTest02158.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",747,0.0018675,0,0.0,17,0.00017,0.0020375000000000002,3.371957540512085
BenchmarkTest02159.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",972,0.00243,0,0.0,17,0.00017,0.0026,3.317948341369629
BenchmarkTest02163.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",788,0.00197,0,0.0,17,0.00017,0.00214,3.1884665489196777
BenchmarkTest02171.java,0,"CWE-89,CWE-117",527,0.0013175,0,0.0,9,9e-05,0.0014075000000000001,2.9738430976867676
BenchmarkTest02160.java,0,"CWE-79,CWE-565,CWE-352",876,0.00219,0,0.0,13,0.00013,0.00232,3.5629525184631348
BenchmarkTest02162.java,0,"CWE-330,CWE-79,CWE-352",755,0.0018875,0,0.0,13,0.00013,0.0020175,3.5524022579193115
BenchmarkTest02169.java,0,"CWE-89,CWE-601",503,0.0012575,0,0.0,9,9e-05,0.0013475,3.4633824825286865
BenchmarkTest02170.java,0,"CWE-89,CWE-117",532,0.00133,0,0.0,9,9e-05,0.00142,3.4484951496124268
BenchmarkTest02164.java,0,"CWE-327,CWE-79,CWE-200",751,0.0018775,0,0.0,13,0.00013,0.0020075,3.5085253715515137
BenchmarkTest02161.java,0,"CWE-79,CWE-565,CWE-327,CWE-200",783,0.0019575,0,0.0,17,0.00017,0.0021275,4.029053688049316
BenchmarkTest02175.java,0,"CWE-89,CWE-79",535,0.0013375,0,0.0,9,9e-05,0.0014275,3.446239471435547
BenchmarkTest02174.java,0,"CWE-89,CWE-79",501,0.0012525,0,0.0,9,9e-05,0.0013425,3.514410972595215
BenchmarkTest02176.java,0,"CWE-89,CWE-79",503,0.0012575,0,0.0,9,9e-05,0.0013475,3.478015184402466
BenchmarkTest02178.java,0,"CWE-89,CWE-79",627,0.0015675,0,0.0,9,9e-05,0.0016575000000000001,3.422990322113037
BenchmarkTest02181.java,0,"CWE-89,CWE-79",515,0.0012875,0,0.0,9,9e-05,0.0013775,3.801142692565918
BenchmarkTest02182.java,0,"CWE-89,CWE-73,CWE-327",565,0.0014125,0,0.0,13,0.00013,0.0015424999999999998,3.572718381881714
BenchmarkTest02177.java,0,"CWE-89,CWE-79",710,0.001775,0,0.0,9,9e-05,0.0018650000000000001,3.8887405395507812
BenchmarkTest02179.java,0,"CWE-89,CWE-79",518,0.001295,0,0.0,9,9e-05,0.001385,3.8532297611236572
BenchmarkTest02172.java,0,CWE-89,512,0.00128,0,0.0,5,5e-05,0.00133,4.430249214172363
BenchmarkTest02173.java,0,CWE-89,571,0.0014275,0,0.0,5,5e-05,0.0014774999999999999,4.460319519042969
BenchmarkTest02189.java,0,"CWE-643,CWE-611",680,0.0017,0,0.0,9,9e-05,0.00179,3.4388222694396973
BenchmarkTest02183.java,0,"CWE-89,CWE-79",753,0.0018825,0,0.0,9,9e-05,0.0019725,3.8647167682647705
BenchmarkTest02180.java,0,"CWE-89,CWE-79",595,0.0014875,0,0.0,9,9e-05,0.0015775000000000001,4.34666633605957
BenchmarkTest02184.java,0,"CWE-89,CWE-79",610,0.001525,0,0.0,9,9e-05,0.0016150000000000001,3.910931348800659
BenchmarkTest02199.java,0,"CWE-22,CWE-73",460,0.00115,0,0.0,9,9e-05,0.00124,3.219254970550537
BenchmarkTest02190.java,0,"CWE-22,CWE-79,CWE-117,CWE-256,CWE-502",1136,0.00284,0,0.0,21,0.00021,0.00305,3.6278533935546875
BenchmarkTest02207.java,0,"CWE-22,CWE-73",715,0.0017875,0,0.0,9,9e-05,0.0018775,2.99139666557312
BenchmarkTest02193.java,0,"CWE-327,CWE-117,CWE-79,CWE-22,CWE-502",1303,0.0032575,0,0.0,21,0.00021,0.0034675,3.528587579727173
BenchmarkTest02185.java,0,CWE-89,517,0.0012925,0,0.0,5,5e-05,0.0013425,3.9131712913513184
BenchmarkTest02187.java,0,"CWE-89,CWE-209",535,0.0013375,0,0.0,9,9e-05,0.0014275,4.005210876464844
BenchmarkTest02186.java,0,"CWE-89,CWE-22,CWE-79",466,0.001165,0,0.0,13,0.00013,0.001295,4.073465824127197
BenchmarkTest02188.java,0,CWE-89,686,0.001715,0,0.0,5,5e-05,0.0017649999999999999,4.030524969100952
BenchmarkTest02205.java,0,"CWE-22,CWE-78",538,0.001345,0,0.0,9,9e-05,0.001435,3.487030506134033
BenchmarkTest02197.java,0,"CWE-22,CWE-73",562,0.001405,0,0.0,9,9e-05,0.001495,3.992924451828003
BenchmarkTest02191.java,0,"CWE-22,CWE-79,CWE-117,CWE-256,CWE-502",1164,0.00291,0,0.0,21,0.00021,0.00312,4.201331377029419
BenchmarkTest02200.java,0,"CWE-22,CWE-73",491,0.0012275,0,0.0,9,9e-05,0.0013175,3.917027235031128
BenchmarkTest02208.java,0,"CWE-90,CWE-79",886,0.002215,0,0.0,9,9e-05,0.0023049999999999998,3.564954996109009
BenchmarkTest02209.java,0,"CWE-79,CWE-327,CWE-352,CWE-200",824,0.00206,0,0.0,17,0.00017,0.00223,3.580151081085205
BenchmarkTest02198.java,0,"CWE-22,CWE-73",563,0.0014075,0,0.0,9,9e-05,0.0014975,4.0473082065582275
BenchmarkTest02210.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-117",856,0.00214,0,0.0,21,0.00021,0.00235,3.638425588607788
BenchmarkTest02211.java,0,"CWE-327,CWE-22,CWE-79,CWE-502",808,0.00202,0,0.0,17,0.00017,0.00219,3.611076831817627
BenchmarkTest02212.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",826,0.002065,0,0.0,17,0.00017,0.002235,3.52652907371521
BenchmarkTest02213.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-117",822,0.002055,0,0.0,21,0.00021,0.002265,3.5714356899261475
BenchmarkTest02215.java,0,"CWE-22,CWE-79,CWE-117,CWE-502,CWE-312",830,0.002075,0,0.0,21,0.00021,0.002285,3.27942156791687
BenchmarkTest02214.java,0,"CWE-22,CWE-79,CWE-327,CWE-502",810,0.002025,0,0.0,17,0.00017,0.002195,3.508655309677124
BenchmarkTest02216.java,0,"CWE-22,CWE-78,CWE-79,CWE-89,CWE-327,CWE-502,CWE-601,CWE-918",824,0.00206,0,0.0,33,0.00033,0.00239,3.4202659130096436
BenchmarkTest02192.java,0,"CWE-327,CWE-22,CWE-79,CWE-117,CWE-502",1281,0.0032025,0,0.0,21,0.00021,0.0034125,5.334791660308838
BenchmarkTest02217.java,0,"CWE-327,CWE-22,CWE-79,CWE-73,CWE-502",758,0.001895,0,0.0,21,0.00021,0.002105,3.547999143600464
BenchmarkTest02219.java,0,"CWE-22,CWE-79,CWE-327,CWE-502,CWE-117",822,0.002055,0,0.0,21,0.00021,0.002265,3.5353434085845947
BenchmarkTest02218.java,0,"CWE-22,CWE-79,CWE-327,CWE-502",740,0.00185,0,0.0,17,0.00017,0.00202,3.560936689376831
BenchmarkTest02195.java,0,"CWE-327,CWE-22,CWE-79,CWE-502",895,0.0022375,0,0.0,17,0.00017,0.0024075,5.405677318572998
BenchmarkTest02220.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117,CWE-73,CWE-256",997,0.0024925,0,0.0,29,0.00029,0.0027825,4.0714027881622314
BenchmarkTest02196.java,0,"CWE-90,CWE-79",816,0.00204,0,0.0,9,9e-05,0.00213,5.877204179763794
BenchmarkTest02194.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",871,0.0021775,0,0.0,17,0.00017,0.0023475,5.97558331489563
BenchmarkTest02221.java,0,"CWE-79,CWE-116",503,0.0012575,0,0.0,9,9e-05,0.0013475,3.697618246078491
BenchmarkTest02222.java,0,"CWE-79,CWE-116",481,0.0012025,0,0.0,9,9e-05,0.0012925,4.130170822143555
BenchmarkTest02201.java,0,"CWE-22,CWE-73",701,0.0017525,0,0.0,9,9e-05,0.0018425,7.295649290084839
BenchmarkTest02206.java,0,"CWE-22,CWE-73",663,0.0016575,0,0.0,9,9e-05,0.0017475,7.115762710571289
BenchmarkTest02232.java,0,"CWE-79,CWE-116",391,0.0009775,0,0.0,9,9e-05,0.0010675,4.285409212112427
BenchmarkTest02224.java,0,"CWE-79,CWE-116",434,0.001085,0,0.0,9,9e-05,0.001175,4.761388301849365
BenchmarkTest02202.java,0,"CWE-22,CWE-78,CWE-117",546,0.001365,0,0.0,13,0.00013,0.0014949999999999998,7.296544790267944
BenchmarkTest02227.java,0,"CWE-79,CWE-116",405,0.0010125,0,0.0,9,9e-05,0.0011025,4.693573474884033
BenchmarkTest02204.java,0,"CWE-22,CWE-73,CWE-78",540,0.00135,0,0.0,13,0.00013,0.00148,7.262341737747192
BenchmarkTest02203.java,0,"CWE-22,CWE-73",743,0.0018575,0,0.0,9,9e-05,0.0019475,7.308461904525757
BenchmarkTest02236.java,0,CWE-79,418,0.001045,0,0.0,5,5e-05,0.0010949999999999998,4.600196599960327
BenchmarkTest02239.java,0,"CWE-79,CWE-16",448,0.00112,0,0.0,9,9e-05,0.00121,4.538200378417969
BenchmarkTest02228.java,0,"CWE-79,CWE-16",402,0.001005,0,0.0,9,9e-05,0.001095,5.1590118408203125
BenchmarkTest02225.java,0,"CWE-79,CWE-116,CWE-20",476,0.00119,0,0.0,13,0.00013,0.00132,5.255150079727173
BenchmarkTest02223.java,0,"CWE-79,CWE-116",423,0.0010575,0,0.0,9,9e-05,0.0011475,5.709350109100342
BenchmarkTest02237.java,0,CWE-79,390,0.000975,0,0.0,5,5e-05,0.0010249999999999999,4.585634708404541
BenchmarkTest02244.java,0,CWE-78,546,0.001365,0,0.0,5,5e-05,0.0014149999999999998,4.684838533401489
BenchmarkTest02234.java,0,"CWE-79,CWE-116",414,0.001035,0,0.0,9,9e-05,0.001125,5.263935565948486
BenchmarkTest02235.java,0,"CWE-79,CWE-116",416,0.00104,0,0.0,9,9e-05,0.00113,5.188364744186401
BenchmarkTest02233.java,0,"CWE-79,CWE-116",463,0.0011575,0,0.0,9,9e-05,0.0012475,5.287552118301392
BenchmarkTest02240.java,0,"CWE-79,CWE-116",463,0.0011575,0,0.0,9,9e-05,0.0012475,5.0138373374938965
BenchmarkTest02230.java,0,"CWE-79,CWE-116,CWE-113",464,0.00116,0,0.0,13,0.00013,0.00129,5.506800889968872
BenchmarkTest02231.java,0,"CWE-79,CWE-117",635,0.0015875,0,0.0,9,9e-05,0.0016775,5.843425512313843
BenchmarkTest02253.java,0,"CWE-78,CWE-20",691,0.0017275,0,0.0,9,9e-05,0.0018175,4.701358795166016
BenchmarkTest02247.java,0,"CWE-79,CWE-20,CWE-113",665,0.0016625,0,0.0,13,0.00013,0.0017924999999999998,4.919960021972656
BenchmarkTest02243.java,0,CWE-78,604,0.00151,0,0.0,5,5e-05,0.00156,5.494598388671875
BenchmarkTest02242.java,0,CWE-78,760,0.0019,0,0.0,5,5e-05,0.00195,5.538593530654907
BenchmarkTest02265.java,0,CWE-89,570,0.001425,0,0.0,5,5e-05,0.001475,3.794644832611084
BenchmarkTest02268.java,0,CWE-89,628,0.00157,0,0.0,5,5e-05,0.00162,3.277463436126709
BenchmarkTest02249.java,0,"CWE-78,CWE-20",554,0.001385,0,0.0,9,9e-05,0.001475,5.126839637756348
BenchmarkTest02241.java,0,"CWE-79,CWE-116",470,0.001175,0,0.0,9,9e-05,0.001265,5.616168022155762
BenchmarkTest02229.java,0,"CWE-79,CWE-116,CWE-20",505,0.0012625,0,0.0,13,0.00013,0.0013924999999999999,6.4969446659088135
BenchmarkTest02259.java,0,"CWE-79,CWE-327,CWE-352",820,0.00205,0,0.0,13,0.00013,0.00218,4.01428747177124
BenchmarkTest02251.java,0,"CWE-78,CWE-20,CWE-117",627,0.0015675,0,0.0,13,0.00013,0.0016975,5.1318559646606445
BenchmarkTest02255.java,0,"CWE-79,CWE-565,CWE-327,CWE-200",778,0.001945,0,0.0,17,0.00017,0.0021149999999999997,4.5397539138793945
BenchmarkTest02264.java,0,CWE-89,544,0.00136,0,0.0,5,5e-05,0.00141,3.993608236312866
BenchmarkTest02269.java,0,"CWE-89,CWE-209",561,0.0014025,0,0.0,9,9e-05,0.0014925000000000001,3.389749765396118
BenchmarkTest02250.java,0,"CWE-78,CWE-20",576,0.00144,0,0.0,9,9e-05,0.0015300000000000001,5.1867876052856445
BenchmarkTest02257.java,0,"CWE-79,CWE-352,CWE-565,CWE-200",804,0.00201,0,0.0,17,0.00017,0.00218,4.280114412307739
BenchmarkTest02267.java,0,CWE-89,559,0.0013975,0,0.0,5,5e-05,0.0014475,3.431256055831909
BenchmarkTest02226.java,0,"CWE-79,CWE-113",412,0.00103,0,0.0,9,9e-05,0.0011200000000000001,6.622797727584839
BenchmarkTest02266.java,0,"CWE-89,CWE-601",602,0.001505,0,0.0,9,9e-05,0.001595,3.467649459838867
BenchmarkTest02270.java,0,"CWE-89,CWE-601",645,0.0016125,0,0.0,9,9e-05,0.0017025,3.0763306617736816
BenchmarkTest02246.java,0,"CWE-330,CWE-79,CWE-352",813,0.0020325,0,0.0,13,0.00013,0.0021625,5.406921625137329
BenchmarkTest02258.java,0,"CWE-79,CWE-327,CWE-565,CWE-200",835,0.0020875,0,0.0,17,0.00017,0.0022575,4.229979515075684
BenchmarkTest02273.java,0,"CWE-89,CWE-79",595,0.0014875,0,0.0,9,9e-05,0.0015775000000000001,1.9922080039978027
BenchmarkTest02245.java,0,"CWE-330,CWE-79,CWE-565,CWE-20",770,0.001925,0,0.0,17,0.00017,0.002095,5.482716798782349
BenchmarkTest02274.java,0,"CWE-89,CWE-79",739,0.0018475,0,0.0,9,9e-05,0.0019375,2.0122177600860596
BenchmarkTest02277.java,0,"CWE-89,CWE-79",620,0.00155,0,0.0,9,9e-05,0.00164,2.0261902809143066
BenchmarkTest02276.java,0,"CWE-89,CWE-79",557,0.0013925,0,0.0,9,9e-05,0.0014825,2.0382227897644043
BenchmarkTest02256.java,0,"CWE-79,CWE-327,CWE-200,CWE-352",809,0.0020225,0,0.0,17,0.00017,0.0021925,4.5853540897369385
BenchmarkTest02271.java,0,"CWE-89,CWE-601",533,0.0013325,0,0.0,9,9e-05,0.0014225,2.0537514686584473
BenchmarkTest02280.java,0,"CWE-89,CWE-79",612,0.00153,0,0.0,9,9e-05,0.00162,1.6058979034423828
BenchmarkTest02248.java,0,"CWE-20,CWE-79,CWE-113",608,0.00152,0,0.0,13,0.00013,0.00165,5.474547624588013
BenchmarkTest02272.java,0,"CWE-89,CWE-79",536,0.00134,0,0.0,9,9e-05,0.00143,2.101735830307007
BenchmarkTest02254.java,0,"CWE-79,CWE-200,CWE-565,CWE-311",876,0.00219,0,0.0,17,0.00017,0.00236,5.10888147354126
BenchmarkTest02252.java,0,"CWE-78,CWE-20,CWE-117",641,0.0016025,0,0.0,13,0.00013,0.0017324999999999999,5.361826181411743
BenchmarkTest02278.java,0,"CWE-89,CWE-79",625,0.0015625,0,0.0,9,9e-05,0.0016525,2.1221868991851807
BenchmarkTest02260.java,0,"CWE-79,CWE-327,CWE-352,CWE-200",809,0.0020225,0,0.0,17,0.00017,0.0021925,4.314615964889526
BenchmarkTest02275.java,0,"CWE-89,CWE-79",551,0.0013775,0,0.0,9,9e-05,0.0014675,2.152245283126831
BenchmarkTest02284.java,0,"CWE-89,CWE-601",511,0.0012775,0,0.0,9,9e-05,0.0013675,1.805114984512329
BenchmarkTest02279.java,0,"CWE-89,CWE-79",556,0.00139,0,0.0,9,9e-05,0.00148,1.8387665748596191
BenchmarkTest02283.java,0,"CWE-89,CWE-209",549,0.0013725,0,0.0,9,9e-05,0.0014625,1.8876702785491943
BenchmarkTest02282.java,0,"CWE-89,CWE-601",539,0.0013475,0,0.0,9,9e-05,0.0014375,1.9519503116607666
BenchmarkTest02281.java,0,"CWE-89,CWE-79",548,0.00137,0,0.0,9,9e-05,0.00146,1.9848029613494873
BenchmarkTest02285.java,0,CWE-89,514,0.001285,0,0.0,5,5e-05,0.0013349999999999998,1.6208910942077637
BenchmarkTest02238.java,0,"CWE-79,CWE-16",612,0.00153,0,0.0,9,9e-05,0.00162,7.652732610702515
BenchmarkTest02288.java,0,"CWE-89,CWE-601,CWE-117",518,0.001295,0,0.0,13,0.00013,0.0014249999999999998,2.6756184101104736
BenchmarkTest02287.java,0,"CWE-89,CWE-601",514,0.001285,0,0.0,9,9e-05,0.001375,2.6968014240264893
BenchmarkTest02289.java,0,"CWE-22,CWE-79,CWE-89,CWE-327,CWE-502,CWE-117",1200,0.003,0,0.0,25,0.00025,0.0032500000000000003,2.7517058849334717
BenchmarkTest02292.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",1294,0.003235,0,0.0,17,0.00017,0.003405,2.4458186626434326
BenchmarkTest02286.java,0,"CWE-89,CWE-117,CWE-20",521,0.0013025,0,0.0,13,0.00013,0.0014325,3.6686959266662598
BenchmarkTest02293.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117",1149,0.0028725,0,0.0,21,0.00021,0.0030825,3.3016250133514404
BenchmarkTest02298.java,0,"CWE-327,CWE-22,CWE-79,CWE-89,CWE-552,CWE-117",939,0.0023475,0,0.0,25,0.00025,0.0025975,3.081078052520752
BenchmarkTest02302.java,0,"CWE-22,CWE-78",558,0.001395,0,0.0,9,9e-05,0.001485,3.023616075515747
BenchmarkTest02303.java,0,"CWE-22,CWE-73",775,0.0019375,0,0.0,9,9e-05,0.0020275,3.153442621231079
BenchmarkTest02290.java,0,"CWE-327,CWE-22,CWE-79,CWE-117,CWE-502",1330,0.003325,0,0.0,21,0.00021,0.003535,3.9834957122802734
BenchmarkTest02301.java,0,"CWE-22,CWE-73",597,0.0014925,0,0.0,9,9e-05,0.0015825,4.258743047714233
BenchmarkTest02331.java,0,"CWE-79,CWE-16",460,0.00115,0,0.0,9,9e-05,0.00124,3.624176263809204
BenchmarkTest02334.java,0,"CWE-78,CWE-20",682,0.001705,0,0.0,9,9e-05,0.001795,3.4446029663085938
BenchmarkTest02306.java,0,"CWE-90,CWE-79",844,0.00211,0,0.0,9,9e-05,0.0021999999999999997,4.207415580749512
BenchmarkTest02318.java,0,"CWE-79,CWE-16",457,0.0011425,0,0.0,9,9e-05,0.0012325,3.927901029586792
BenchmarkTest02314.java,0,"CWE-79,CWE-116",493,0.0012325,0,0.0,9,9e-05,0.0013225,3.989311456680298
BenchmarkTest02304.java,0,"CWE-22,CWE-73",690,0.001725,0,0.0,9,9e-05,0.001815,4.295847654342651
BenchmarkTest02319.java,0,"CWE-79,CWE-116",480,0.0012,0,0.0,9,9e-05,0.00129,3.9339489936828613
BenchmarkTest02321.java,0,"CWE-79,CWE-117,CWE-601",688,0.00172,0,0.0,13,0.00013,0.0018499999999999999,3.9407646656036377
BenchmarkTest02322.java,0,"CWE-79,CWE-116,CWE-20",498,0.001245,0,0.0,13,0.00013,0.001375,3.9234189987182617
BenchmarkTest02332.java,0,"CWE-79,CWE-116",477,0.0011925,0,0.0,9,9e-05,0.0012825,3.7141330242156982
BenchmarkTest02325.java,0,"CWE-79,CWE-16",476,0.00119,0,0.0,9,9e-05,0.00128,3.940662145614624
BenchmarkTest02330.java,0,"CWE-79,CWE-113",508,0.00127,0,0.0,9,9e-05,0.00136,3.766413450241089
BenchmarkTest02327.java,0,"CWE-79,CWE-113",544,0.00136,0,0.0,9,9e-05,0.0014500000000000001,3.8953194618225098
BenchmarkTest02329.java,0,"CWE-79,CWE-116",516,0.00129,0,0.0,9,9e-05,0.00138,3.7931439876556396
BenchmarkTest02299.java,0,"CWE-90,CWE-79",836,0.00209,0,0.0,9,9e-05,0.0021799999999999996,4.441554307937622
BenchmarkTest02315.java,0,"CWE-79,CWE-116,CWE-20",468,0.00117,0,0.0,13,0.00013,0.0013,4.063715219497681
BenchmarkTest02333.java,0,"CWE-78,CWE-20",616,0.00154,0,0.0,9,9e-05,0.00163,3.7205986976623535
BenchmarkTest02294.java,0,"CWE-327,CWE-22,CWE-79,CWE-117,CWE-502",958,0.002395,0,0.0,21,0.00021,0.002605,4.566397666931152
BenchmarkTest02311.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",826,0.002065,0,0.0,17,0.00017,0.002235,4.241665363311768
BenchmarkTest02316.java,0,"CWE-79,CWE-116,CWE-20",484,0.00121,0,0.0,13,0.00013,0.0013399999999999998,4.089221477508545
BenchmarkTest02295.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",964,0.00241,0,0.0,17,0.00017,0.00258,4.564406156539917
BenchmarkTest02305.java,0,"CWE-90,CWE-79",902,0.002255,0,0.0,9,9e-05,0.002345,4.411115884780884
BenchmarkTest02300.java,0,"CWE-22,CWE-73",791,0.0019775,0,0.0,9,9e-05,0.0020675,4.511192083358765
BenchmarkTest02335.java,0,CWE-78,660,0.00165,0,0.0,5,5e-05,0.0017,2.767174243927002
BenchmarkTest02307.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117",1004,0.00251,0,0.0,21,0.00021,0.00272,4.413021087646484
BenchmarkTest02339.java,0,"CWE-614,CWE-79,CWE-20",728,0.00182,0,0.0,13,0.00013,0.00195,2.406069278717041
BenchmarkTest02312.java,0,"CWE-22,CWE-78,CWE-79,CWE-89,CWE-117,CWE-256,CWE-327,CWE-502",857,0.0021425,0,0.0,33,0.00033,0.0024725,4.305884599685669
BenchmarkTest02336.java,0,CWE-78,827,0.0020675,0,0.0,5,5e-05,0.0021175,2.7131171226501465
BenchmarkTest02291.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117",1522,0.003805,0,0.0,21,0.00021,0.0040149999999999995,4.9781904220581055
BenchmarkTest02309.java,0,"CWE-22,CWE-78,CWE-79,CWE-89,CWE-327,CWE-502,CWE-601,CWE-732,CWE-918",894,0.002235,0,0.0,37,0.00037,0.002605,4.5397093296051025
BenchmarkTest02297.java,0,"CWE-327,CWE-22,CWE-79,CWE-89",943,0.0023575,0,0.0,17,0.00017,0.0025275,4.759246110916138
BenchmarkTest02324.java,0,"CWE-79,CWE-116,CWE-20",524,0.00131,0,0.0,13,0.00013,0.0014399999999999999,4.234940052032471
BenchmarkTest02338.java,0,"CWE-330,CWE-352,CWE-79",823,0.0020575,0,0.0,13,0.00013,0.0021874999999999998,2.780576705932617
BenchmarkTest02310.java,0,"CWE-22,CWE-78,CWE-79,CWE-89,CWE-327,CWE-502,CWE-601,CWE-732",879,0.0021975,0,0.0,33,0.00033,0.0025275,4.590286016464233
BenchmarkTest02296.java,0,"CWE-327,CWE-22,CWE-79,CWE-117",914,0.002285,0,0.0,17,0.00017,0.002455,4.88384222984314
BenchmarkTest02317.java,0,"CWE-79,CWE-116,CWE-20",492,0.00123,0,0.0,13,0.00013,0.0013599999999999999,4.445707321166992
BenchmarkTest02337.java,0,"CWE-330,CWE-565,CWE-79,CWE-200",885,0.0022125,0,0.0,17,0.00017,0.0023825,2.9423866271972656
BenchmarkTest02323.java,0,"CWE-79,CWE-116,CWE-20",494,0.001235,0,0.0,13,0.00013,0.001365,4.51157546043396
BenchmarkTest02308.java,0,"CWE-327,CWE-22,CWE-79,CWE-502,CWE-117",863,0.0021575,0,0.0,21,0.00021,0.0023675000000000002,4.882341384887695
BenchmarkTest02320.java,0,"CWE-79,CWE-116,CWE-20",486,0.001215,0,0.0,13,0.00013,0.0013449999999999998,4.911113500595093
BenchmarkTest02313.java,0,"CWE-79,CWE-16,CWE-117",747,0.0018675,0,0.0,13,0.00013,0.0019975,5.098560094833374
BenchmarkTest02326.java,0,"CWE-79,CWE-116,CWE-20",494,0.001235,0,0.0,13,0.00013,0.001365,4.909974098205566
