file_name,is_real_vulnerability,error,correct_cwe,matched_cwe,direct_match,tp,fp,tn,fn,found_cwes,input_token,input_cost,reasoning_token,reasoning_cost,output_token,output_cost,total_cost,analysis_time
BenchmarkTest02176.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,502,0.0001255,1088,0.002176,12,2.4e-05,0.0023255,10.910003423690796
BenchmarkTest02177.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200",709,0.00017725,896,0.001792,18,3.6e-05,0.00200525,12.227741241455078
BenchmarkTest02178.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",626,0.0001565,960,0.00192,18,3.6e-05,0.0021125,10.971548318862917
BenchmarkTest02179.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200,CWE-209",517,0.00012925,832,0.001664,22,4.4e-05,0.00183725,7.34769606590271
BenchmarkTest02180.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,594,0.0001485,960,0.00192,12,2.4e-05,0.0020925,14.936487436294556
BenchmarkTest02181.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200,CWE-209",514,0.0001285,1216,0.002432,22,4.4e-05,0.0026045,11.762283325195312
BenchmarkTest02182.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,564,0.000141,576,0.001152,14,2.8e-05,0.001321,7.218248605728149
BenchmarkTest02183.java,0,0,CWE-89,,,0,0,1,0,CWE-209,752,0.000188,1088,0.002176,14,2.8e-05,0.0023919999999999,11.491132736206056
BenchmarkTest02184.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,609,0.00015225,1216,0.002432,12,2.4e-05,0.00260825,18.40330958366394
BenchmarkTest02185.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,516,0.000129,960,0.00192,12,2.4e-05,0.002073,12.708783864974976
BenchmarkTest02186.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",465,0.00011625,1472,0.002944,18,3.6e-05,0.00309625,18.647684335708615
BenchmarkTest02187.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79",534,0.0001335,960,0.00192,18,3.6e-05,0.0020895,16.456053018569946
BenchmarkTest02188.java,0,0,CWE-89,,,0,0,1,0,CWE-209,685,0.00017125,1472,0.002944,14,2.8e-05,0.0031432499999999,11.399832487106323
BenchmarkTest02189.java,1,0,CWE-643,CWE-643,1,1,0,0,0,CWE-643,679,0.00016975,960,0.00192,14,2.8e-05,0.00211775,13.938616037368774
BenchmarkTest02190.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209,CWE-532",1135,0.00028375,1600,0.0032,22,4.4e-05,0.00352775,12.942630290985107
BenchmarkTest02191.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209",1163,0.00029075,2752,0.005504,18,3.6e-05,0.00583075,28.71230411529541
BenchmarkTest02192.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",1280,0.00032,1536,0.003072,22,4.4e-05,0.003436,18.936016082763672
BenchmarkTest02193.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1302,0.0003255,1792,0.003584,18,3.6e-05,0.0039454999999999,20.76094007492065
BenchmarkTest02194.java,1,0,CWE-327,CWE-327,1,1,0,0,0,CWE-327,870,0.0002175,1856,0.003712,14,2.8e-05,0.0039575,22.82597184181213
BenchmarkTest02195.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",894,0.0002235,1472,0.002944,22,4.4e-05,0.0032115,21.825026512146
BenchmarkTest02196.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",815,0.00020375,704,0.001408,18,3.6e-05,0.00164775,8.73855710029602
BenchmarkTest02197.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",561,0.00014025,640,0.00128,18,3.6e-05,0.00145625,8.477770328521729
BenchmarkTest02198.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73,CWE-200",562,0.0001405,768,0.001536,22,4.4e-05,0.0017205,8.738186120986938
BenchmarkTest02199.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",459,0.00011475,576,0.001152,18,3.6e-05,0.00130275,6.691848039627075
BenchmarkTest02200.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,490,0.0001225,448,0.000896,12,2.4e-05,0.0010424999999999,6.583380460739136
BenchmarkTest02201.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,700,0.000175,768,0.001536,12,2.4e-05,0.001735,8.466643571853638
BenchmarkTest02202.java,0,0,CWE-22,,,0,0,1,0,"CWE-200,CWE-352",545,0.00013625,1280,0.00256,18,3.6e-05,0.00273225,15.23688817024231
BenchmarkTest02203.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,742,0.0001855,768,0.001536,12,2.4e-05,0.0017454999999999,14.266473054885864
BenchmarkTest02204.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,539,0.00013475,896,0.001792,12,2.4e-05,0.00195075,8.291285991668701
BenchmarkTest02205.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73,CWE-20",537,0.00013425,896,0.001792,22,4.4e-05,0.00197025,11.713369846343994
BenchmarkTest02206.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,662,0.0001655,960,0.00192,12,2.4e-05,0.0021095,9.654716968536375
BenchmarkTest02207.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,714,0.0001785,704,0.001408,12,2.4e-05,0.0016105,8.876287460327148
BenchmarkTest02208.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",885,0.00022125,640,0.00128,18,3.6e-05,0.00153725,10.520715713500977
BenchmarkTest02209.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-330,CWE-200",823,0.00020575,2176,0.004352,18,3.6e-05,0.00459375,24.27359127998352
BenchmarkTest02210.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-327,CWE-200",855,0.00021375,2240,0.00448,18,3.6e-05,0.00472975,22.307474613189697
BenchmarkTest02211.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200,CWE-732",807,0.00020175,1856,0.003712,22,4.4e-05,0.0039577499999999,15.935671091079712
BenchmarkTest02212.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200,CWE-532",825,0.00020625,1536,0.003072,22,4.4e-05,0.00332225,16.97778558731079
BenchmarkTest02213.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-200,CWE-319",821,0.00020525,1984,0.003968,22,4.4e-05,0.00421725,16.389801025390625
BenchmarkTest02214.java,0,0,CWE-328,,,0,0,1,0,CWE-759,809,0.00020225,2560,0.00512,14,2.8e-05,0.00535025,19.83247709274292
BenchmarkTest02215.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-200,CWE-327,CWE-916",829,0.00020725,1984,0.003968,22,4.4e-05,0.00421925,19.758512020111084
BenchmarkTest02216.java,0,0,CWE-328,,,0,0,1,0,"CWE-200,CWE-759,CWE-772",823,0.00020575,2176,0.004352,22,4.4e-05,0.00460175,18.00892734527588
BenchmarkTest02217.java,1,0,CWE-328,CWE-327,0,1,0,0,0,CWE-327,757,0.00018925,1664,0.003328,14,2.8e-05,0.00354525,16.19717001914978
BenchmarkTest02218.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-327,CWE-732,CWE-200",739,0.00018475,2880,0.00576,22,4.4e-05,0.00598875,28.57354760169983
BenchmarkTest02219.java,1,0,CWE-328,,,0,0,0,1,Not vulnerable,821,0.00020525,2496,0.004992,12,2.4e-05,0.0052212499999999,31.08205986022949
BenchmarkTest02220.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-200,CWE-327",996,0.000249,1856,0.003712,18,3.6e-05,0.003997,18.256427764892575
BenchmarkTest02221.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",502,0.0001255,896,0.001792,18,3.6e-05,0.0019535,12.20322036743164
BenchmarkTest02222.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,480,0.00012,1024,0.002048,12,2.4e-05,0.002192,12.812442064285278
BenchmarkTest02223.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,422,0.0001055,896,0.001792,14,2.8e-05,0.0019255,12.064176082611084
BenchmarkTest02224.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,433,0.00010825,448,0.000896,14,2.8e-05,0.00103225,8.54122257232666
BenchmarkTest02225.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",475,0.00011875,448,0.000896,18,3.6e-05,0.00105075,7.746859788894653
BenchmarkTest02226.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,411,0.00010275,384,0.000768,12,2.4e-05,0.00089475,7.510309457778931
BenchmarkTest02227.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",404,0.000101,832,0.001664,18,3.6e-05,0.0018009999999999,11.35087776184082
BenchmarkTest02228.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",401,0.00010025,576,0.001152,18,3.6e-05,0.00128825,11.726318359375
BenchmarkTest02229.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,504,0.000126,384,0.000768,12,2.4e-05,0.000918,7.851790189743042
BenchmarkTest02230.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,463,0.00011575,448,0.000896,14,2.8e-05,0.00103975,9.549993991851808
BenchmarkTest02231.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,634,0.0001585,832,0.001664,12,2.4e-05,0.0018464999999999,10.947708129882812
BenchmarkTest02232.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",390,9.75e-05,704,0.001408,18,3.6e-05,0.0015415,9.25147557258606
BenchmarkTest02233.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,462,0.0001155,896,0.001792,12,2.4e-05,0.0019314999999999,12.786497831344604
BenchmarkTest02234.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",413,0.00010325,640,0.00128,18,3.6e-05,0.00141925,9.458743333816528
BenchmarkTest02235.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,415,0.00010375,576,0.001152,12,2.4e-05,0.0012797499999999,7.5778257846832275
BenchmarkTest02236.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,417,0.00010425,512,0.001024,12,2.4e-05,0.0011522499999999,9.643698692321776
BenchmarkTest02237.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,389,9.725e-05,1088,0.002176,12,2.4e-05,0.00229725,13.959323644638062
BenchmarkTest02238.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,611,0.00015275,896,0.001792,12,2.4e-05,0.00196875,9.250029563903809
BenchmarkTest02239.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,447,0.00011175,704,0.001408,12,2.4e-05,0.00154375,8.985763549804688
BenchmarkTest02240.java,0,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-79,CWE-116",462,0.0001155,576,0.001152,18,3.6e-05,0.0013035,8.48467755317688
BenchmarkTest02241.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",469,0.00011725,896,0.001792,18,3.6e-05,0.00194525,12.340856790542604
BenchmarkTest02242.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,759,0.00018975,832,0.001664,12,2.4e-05,0.0018777499999999,10.73575234413147
BenchmarkTest02243.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,603,0.00015075,512,0.001024,14,2.8e-05,0.00120275,7.17017674446106
BenchmarkTest02244.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",545,0.00013625,640,0.00128,18,3.6e-05,0.00145225,9.910625457763672
BenchmarkTest02245.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",769,0.00019225,1408,0.002816,18,3.6e-05,0.00304425,13.79745078086853
BenchmarkTest02246.java,1,0,CWE-330,CWE-338,0,1,0,0,0,"CWE-338,CWE-200",812,0.000203,1856,0.003712,18,3.6e-05,0.003951,18.537062883377075
BenchmarkTest02247.java,0,0,CWE-614,,,0,0,1,0,CWE-113,664,0.000166,1792,0.003584,14,2.8e-05,0.0037779999999999,19.612056493759155
BenchmarkTest02248.java,0,0,CWE-614,,,0,0,1,0,"CWE-113,CWE-20",607,0.00015175,1792,0.003584,18,3.6e-05,0.00377175,17.448254108428955
BenchmarkTest02249.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,553,0.00013825,896,0.001792,14,2.8e-05,0.00195825,12.648727178573608
BenchmarkTest02250.java,1,0,CWE-78,CWE-78,1,1,0,0,0,CWE-78,575,0.00014375,1280,0.00256,14,2.8e-05,0.00273175,15.63437557220459
BenchmarkTest02251.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",626,0.0001565,960,0.00192,18,3.6e-05,0.0021125,13.278245449066162
BenchmarkTest02252.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,640,0.00016,384,0.000768,12,2.4e-05,0.000952,6.960115194320679
BenchmarkTest02253.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,690,0.0001725,640,0.00128,12,2.4e-05,0.0014765,7.488228321075439
BenchmarkTest02254.java,0,0,CWE-330,,,0,0,1,0,Not vulnerable,875,0.00021875,1664,0.003328,12,2.4e-05,0.00357075,16.31333351135254
BenchmarkTest02255.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",777,0.00019425,1856,0.003712,18,3.6e-05,0.00394225,16.368022203445435
BenchmarkTest02256.java,0,0,CWE-330,,,0,0,1,0,"CWE-200,CWE-352",808,0.000202,2048,0.004096,18,3.6e-05,0.0043339999999999,20.486802339553837
BenchmarkTest02257.java,0,0,CWE-330,,,0,0,1,0,CWE-200,803,0.00020075,2432,0.004864,14,2.8e-05,0.00509275,22.05392980575561
BenchmarkTest02258.java,0,0,CWE-330,,,0,0,1,0,CWE-200,834,0.0002085,1472,0.002944,14,2.8e-05,0.0031804999999999,14.900302410125732
BenchmarkTest02259.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-330,CWE-338,CWE-200",819,0.00020475,1984,0.003968,22,4.4e-05,0.00421675,17.060211181640625
BenchmarkTest02260.java,0,0,CWE-330,CWE-330,1,0,1,0,0,"CWE-200,CWE-330",808,0.000202,2240,0.00448,18,3.6e-05,0.0047179999999999,22.963305950164795
BenchmarkTest02264.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-772",543,0.00013575,1152,0.002304,18,3.6e-05,0.00247575,13.291602611541748
BenchmarkTest02265.java,0,0,CWE-89,,,0,0,1,0,CWE-772,569,0.00014225,1344,0.002688,14,2.8e-05,0.0028582499999999,15.133805990219116
BenchmarkTest02266.java,0,0,CWE-89,,,0,0,1,0,"CWE-772,CWE-400,CWE-209",601,0.00015025,1152,0.002304,22,4.4e-05,0.00249825,13.025391817092896
BenchmarkTest02267.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,558,0.0001395,1344,0.002688,12,2.4e-05,0.0028515,13.904666662216188
BenchmarkTest02268.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,627,0.00015675,1024,0.002048,12,2.4e-05,0.00222875,11.766510248184204
BenchmarkTest02269.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,560,0.00014,448,0.000896,14,2.8e-05,0.001064,5.327222108840942
BenchmarkTest02270.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,644,0.000161,448,0.000896,14,2.8e-05,0.001085,8.714608907699585
BenchmarkTest02271.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,532,0.000133,832,0.001664,12,2.4e-05,0.001821,9.848272800445557
BenchmarkTest02272.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200,CWE-209",535,0.00013375,960,0.00192,22,4.4e-05,0.00209775,10.83338189125061
BenchmarkTest02273.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200,CWE-209",594,0.0001485,1088,0.002176,22,4.4e-05,0.0023685,14.665124654769896
BenchmarkTest02274.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,738,0.0001845,1472,0.002944,12,2.4e-05,0.0031525,16.003148317337036
BenchmarkTest02275.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-200,CWE-209",550,0.0001375,1216,0.002432,22,4.4e-05,0.0026135,11.115090131759644
BenchmarkTest02276.java,0,0,CWE-89,,,0,0,1,0,CWE-209,556,0.000139,1216,0.002432,14,2.8e-05,0.0025989999999999,13.808651208877563
BenchmarkTest02277.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",619,0.00015475,1024,0.002048,18,3.6e-05,0.00223875,10.699656248092651
BenchmarkTest02278.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,624,0.000156,896,0.001792,12,2.4e-05,0.001972,11.181330680847168
BenchmarkTest02279.java,0,0,CWE-89,,,0,0,1,0,CWE-209,555,0.00013875,1344,0.002688,14,2.8e-05,0.0028547499999999,14.321377992630005
BenchmarkTest02280.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,611,0.00015275,704,0.001408,12,2.4e-05,0.00158475,9.077428102493286
BenchmarkTest02281.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",547,0.00013675,896,0.001792,18,3.6e-05,0.00196475,10.254757404327393
BenchmarkTest02282.java,0,0,CWE-89,,,0,0,1,0,"CWE-200,CWE-209",538,0.0001345,960,0.00192,18,3.6e-05,0.0020905,9.184041023254396
BenchmarkTest02283.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,548,0.000137,960,0.00192,12,2.4e-05,0.002081,11.894137144088743
BenchmarkTest02284.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-209",510,0.0001275,704,0.001408,18,3.6e-05,0.0015715,8.386379957199097
BenchmarkTest02285.java,0,0,CWE-89,,,0,0,1,0,Not vulnerable,513,0.00012825,896,0.001792,12,2.4e-05,0.00194425,8.934528112411499
BenchmarkTest02286.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79,CWE-209",520,0.00013,1472,0.002944,22,4.4e-05,0.003118,12.929976463317873
BenchmarkTest02287.java,1,0,CWE-89,CWE-89,1,1,0,0,0,CWE-89,513,0.00012825,640,0.00128,14,2.8e-05,0.00143625,6.342196226119995
BenchmarkTest02288.java,1,0,CWE-89,CWE-89,1,1,0,0,0,"CWE-89,CWE-79",517,0.00012925,384,0.000768,18,3.6e-05,0.00093325,7.548543453216553
BenchmarkTest02289.java,0,0,CWE-327,,,0,0,1,0,"CWE-200,CWE-209,CWE-276",1199,0.00029975,2368,0.004736,22,4.4e-05,0.0050797499999999,21.24424433708191
BenchmarkTest02290.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1329,0.00033225,1728,0.003456,18,3.6e-05,0.00382425,17.854737520217896
BenchmarkTest02291.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209,CWE-200",1521,0.00038025,1728,0.003456,22,4.4e-05,0.00388025,13.65919542312622
BenchmarkTest02292.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1293,0.00032325,1472,0.002944,18,3.6e-05,0.00330325,16.493227005004883
BenchmarkTest02293.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",1148,0.000287,2240,0.00448,18,3.6e-05,0.0048029999999999,22.34790587425232
BenchmarkTest02294.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-209",957,0.00023925,1536,0.003072,18,3.6e-05,0.00334725,19.28102445602417
BenchmarkTest02295.java,1,0,CWE-327,CWE-327,1,1,0,0,0,"CWE-327,CWE-200,CWE-209",963,0.00024075,1216,0.002432,22,4.4e-05,0.00271675,13.219114303588867
BenchmarkTest02296.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-200,CWE-209,CWE-327",913,0.00022825,1344,0.002688,22,4.4e-05,0.00296025,14.721644878387451
BenchmarkTest02297.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-209,CWE-200",942,0.0002355,1536,0.003072,22,4.4e-05,0.0033515,19.35035014152527
BenchmarkTest02298.java,0,0,CWE-327,CWE-327,1,0,1,0,0,"CWE-327,CWE-209,CWE-200",938,0.0002345,2048,0.004096,22,4.4e-05,0.0043745,16.653099536895752
BenchmarkTest02299.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79,CWE-200",835,0.00020875,960,0.00192,22,4.4e-05,0.00217275,9.23072862625122
BenchmarkTest02300.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,790,0.0001975,768,0.001536,12,2.4e-05,0.0017575,8.056492805480957
BenchmarkTest02301.java,0,0,CWE-22,,,0,0,1,0,Not vulnerable,596,0.000149,768,0.001536,12,2.4e-05,0.001709,9.776703119277954
BenchmarkTest02302.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",557,0.00013925,2112,0.004224,18,3.6e-05,0.0043992499999999,20.076037406921387
BenchmarkTest02303.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-73,CWE-200",774,0.0001935,832,0.001664,22,4.4e-05,0.0019014999999999,11.820456981658936
BenchmarkTest02304.java,1,0,CWE-22,CWE-22,1,1,0,0,0,"CWE-22,CWE-200",689,0.00017225,832,0.001664,18,3.6e-05,0.00187225,10.661250352859495
BenchmarkTest02305.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",901,0.00022525,640,0.00128,18,3.6e-05,0.00154125,7.6567063331604
BenchmarkTest02306.java,1,0,CWE-90,CWE-90,1,1,0,0,0,"CWE-90,CWE-79",843,0.00021075,1280,0.00256,18,3.6e-05,0.00280675,11.2739896774292
BenchmarkTest02307.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-400,CWE-276",1003,0.00025075,2368,0.004736,22,4.4e-05,0.00503075,18.847670316696167
BenchmarkTest02308.java,1,0,CWE-328,CWE-916,0,1,0,0,0,"CWE-327,CWE-916",862,0.0002155,1472,0.002944,18,3.6e-05,0.0031955,12.257767677307127
BenchmarkTest02309.java,0,0,CWE-328,CWE-916,0,0,1,0,0,"CWE-200,CWE-312,CWE-532,CWE-916",893,0.00022325,2752,0.005504,26,5.2e-05,0.00577925,32.76453495025635
BenchmarkTest02310.java,0,0,CWE-328,CWE-327,0,0,1,0,0,"CWE-312,CWE-327,CWE-200",878,0.0002195,2112,0.004224,22,4.4e-05,0.0044875,19.464659452438354
BenchmarkTest02311.java,1,0,CWE-328,CWE-327,0,1,0,0,0,"CWE-327,CWE-759,CWE-200",825,0.00020625,1664,0.003328,22,4.4e-05,0.00357825,13.42137885093689
BenchmarkTest02312.java,0,0,CWE-328,,,0,0,1,0,Not vulnerable,856,0.000214,2368,0.004736,12,2.4e-05,0.0049739999999999,21.95229482650757
BenchmarkTest02313.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,746,0.0001865,960,0.00192,12,2.4e-05,0.0021305,10.984499454498293
BenchmarkTest02314.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",492,0.000123,960,0.00192,18,3.6e-05,0.002079,11.054813623428345
BenchmarkTest02315.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,467,0.00011675,832,0.001664,14,2.8e-05,0.00180875,7.791160583496094
BenchmarkTest02316.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",483,0.00012075,960,0.00192,18,3.6e-05,0.00207675,11.879684209823608
BenchmarkTest02317.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-134",491,0.00012275,1344,0.002688,18,3.6e-05,0.00284675,14.389708280563354
BenchmarkTest02318.java,0,0,CWE-79,CWE-79,1,0,1,0,0,"CWE-79,CWE-116",456,0.000114,1472,0.002944,19,3.8e-05,0.003096,11.884786367416382
BenchmarkTest02319.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,479,0.00011975,640,0.00128,12,2.4e-05,0.00142375,7.77099609375
BenchmarkTest02320.java,0,0,CWE-79,CWE-79,1,0,1,0,0,CWE-79,485,0.00012125,1792,0.003584,14,2.8e-05,0.0037332499999999,13.749357223510742
BenchmarkTest02321.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,687,0.00017175,1344,0.002688,14,2.8e-05,0.0028877499999999,14.652451992034912
BenchmarkTest02322.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,497,0.00012425,704,0.001408,14,2.8e-05,0.00156025,7.710169553756714
BenchmarkTest02323.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,493,0.00012325,1344,0.002688,14,2.8e-05,0.0028392499999999,12.25793743133545
BenchmarkTest02324.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,523,0.00013075,768,0.001536,14,2.8e-05,0.00169475,8.841513872146606
BenchmarkTest02325.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,475,0.00011875,512,0.001024,12,2.4e-05,0.0011667499999999,5.352246999740601
BenchmarkTest02326.java,1,0,CWE-79,CWE-79,1,1,0,0,0,"CWE-79,CWE-116",493,0.00012325,896,0.001792,18,3.6e-05,0.0019512499999999,9.723055362701416
BenchmarkTest02327.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,543,0.00013575,896,0.001792,14,2.8e-05,0.00195575,10.72540020942688
BenchmarkTest02328.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,475,0.00011875,768,0.001536,14,2.8e-05,0.00168275,10.493563175201416
BenchmarkTest02329.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,515,0.00012875,512,0.001024,12,2.4e-05,0.0011767499999999,9.089491844177246
BenchmarkTest02330.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,507,0.00012675,640,0.00128,12,2.4e-05,0.00143075,6.534697771072388
BenchmarkTest02331.java,0,0,CWE-79,,,0,0,1,0,Not vulnerable,459,0.00011475,768,0.001536,12,2.4e-05,0.00167475,9.882318258285522
BenchmarkTest02332.java,1,0,CWE-79,CWE-79,1,1,0,0,0,CWE-79,476,0.000119,640,0.00128,14,2.8e-05,0.001427,8.76157259941101
BenchmarkTest02333.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",615,0.00015375,704,0.001408,18,3.6e-05,0.00159775,10.649033546447754
BenchmarkTest02334.java,1,0,CWE-78,CWE-78,1,1,0,0,0,"CWE-78,CWE-79",681,0.00017025,768,0.001536,18,3.6e-05,0.00174225,10.746650457382202
BenchmarkTest02335.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,659,0.00016475,1024,0.002048,12,2.4e-05,0.00223675,10.371090173721312
BenchmarkTest02336.java,0,0,CWE-78,,,0,0,1,0,Not vulnerable,826,0.0002065,896,0.001792,12,2.4e-05,0.0020225,9.170050621032717
BenchmarkTest02337.java,1,0,CWE-330,CWE-330,1,1,0,0,0,"CWE-200,CWE-330,CWE-338",884,0.000221,1920,0.00384,22,4.4e-05,0.004105,19.05636072158813
